"","route","date","rides"
"15156","50","05/2016",8122.1935483871
"15157","50","06/2016",8157.26666666667
"15158","50","07/2016",7090.8064516129
"15159","50","08/2016",7568.12903225806
"15160","50","09/2016",8572.56666666667
"15161","50","10/2016",8402.67741935484
"15162","50","11/2016",7889.96666666667
"15163","50","12/2016",7020.8064516129
"15164","50","01/2017",7377.74193548387
"15165","50","02/2017",8164.92857142857
"15166","50","03/2017",8585.48387096774
"15167","50","04/2017",7586.03333333333
"15168","50","05/2017",8121.41935483871
"15169","50","06/2017",7785.16666666667
"15170","50","07/2017",6930.90322580645
"15171","50","08/2017",7552
"15172","50","09/2017",8631.06666666667
"15173","50","10/2017",8601.70967741935
"15174","50","11/2017",8031.03333333333
"15175","50","12/2017",6896.54838709677
"15176","51","01/2001",4127.45161290323
"15177","51","02/2001",4509.39285714286
"15178","51","03/2001",4470.93548387097
"15179","51","04/2001",4425.96666666667
"15180","51","05/2001",4392.64516129032
"15181","51","06/2001",4147.66666666667
"15182","51","07/2001",4094.48387096774
"15183","51","08/2001",3903.77419354839
"15184","51","09/2001",4739.73333333333
"15185","51","10/2001",4850.38709677419
"15186","51","11/2001",4589.63333333333
"15187","51","12/2001",4066.77419354839
"15188","51","01/2002",4208.32258064516
"15189","51","02/2002",4411.92857142857
"15190","51","03/2002",4268.25806451613
"15191","51","04/2002",4308.86666666667
"15192","51","05/2002",4441.51612903226
"15193","51","06/2002",4189.7
"15194","51","07/2002",3710.64516129032
"15195","51","08/2002",4005.35483870968
"15196","51","09/2002",4743.4
"15197","51","10/2002",4779.51612903226
"15198","51","11/2002",4381.3
"15199","51","12/2002",4106.29032258064
"15200","51","01/2003",4199.77419354839
"15201","51","02/2003",4316.17857142857
"15202","51","03/2003",4285.74193548387
"15203","51","04/2003",4231.06666666667
"15204","51","05/2003",4379.54838709677
"15205","51","06/2003",4053.26666666667
"15206","51","07/2003",3591.48387096774
"15207","51","08/2003",3599.09677419355
"15208","51","09/2003",2504.36666666667
"15209","51","10/2003",2630.64516129032
"15210","51","11/2003",2199.56666666667
"15211","51","12/2003",2024.22580645161
"15212","51","01/2004",2023.35483870968
"15213","51","02/2004",2211.13793103448
"15214","51","03/2004",2239.96774193548
"15215","51","04/2004",2242.6
"15216","51","05/2004",2243.87096774194
"15217","51","06/2004",2306.8
"15218","51","07/2004",2099
"15219","51","08/2004",2021.45161290323
"15220","51","09/2004",2466.7
"15221","51","10/2004",2596.83870967742
"15222","51","11/2004",2399.16666666667
"15223","51","12/2004",2141.8064516129
"15224","51","01/2005",2264.83870967742
"15225","51","02/2005",2651.42857142857
"15226","51","03/2005",2379.77419354839
"15227","51","04/2005",2478.9
"15228","51","05/2005",2278.35483870968
"15229","51","06/2005",2210.96666666667
"15230","51","07/2005",2049.03225806452
"15231","51","08/2005",2168.83870967742
"15232","51","09/2005",2347.66666666667
"15233","51","10/2005",2292.58064516129
"15234","51","11/2005",2095
"15235","51","12/2005",2048.03225806452
"15236","51","01/2006",1796.41935483871
"15237","51","02/2006",2031.78571428571
"15238","51","03/2006",2079.06451612903
"15239","51","04/2006",1853
"15240","51","05/2006",2127.09677419355
"15241","51","06/2006",2042.56666666667
"15242","51","07/2006",1667.22580645161
"15243","51","08/2006",1771.96774193548
"15244","51","09/2006",2052.2
"15245","51","10/2006",2036.51612903226
"15246","51","11/2006",1983.93333333333
"15247","51","12/2006",1738.77419354839
"15248","51","01/2007",1765.77419354839
"15249","51","02/2007",1762.17857142857
"15250","51","03/2007",1960.41935483871
"15251","51","04/2007",1869.03333333333
"15252","51","05/2007",2093.12903225806
"15253","51","06/2007",1861.46666666667
"15254","51","07/2007",1755.87096774194
"15255","51","08/2007",1819.32258064516
"15256","51","09/2007",2006.7
"15257","51","10/2007",2125.38709677419
"15258","51","11/2007",1963.9
"15259","51","12/2007",1715.90322580645
"15260","51","01/2008",1752.64516129032
"15261","51","02/2008",1896.1724137931
"15262","51","03/2008",1903.87096774194
"15263","51","04/2008",2145.66666666667
"15264","51","05/2008",2110.09677419355
"15265","51","06/2008",2058.46666666667
"15266","51","07/2008",2015.58064516129
"15267","51","08/2008",2061.70967741935
"15268","51","09/2008",2427.36666666667
"15269","51","10/2008",2347.61290322581
"15270","51","11/2008",2066.2
"15271","51","12/2008",1862.03225806452
"15272","51","01/2009",1997.61290322581
"15273","51","02/2009",2166.78571428571
"15274","51","03/2009",2076.51612903226
"15275","51","04/2009",2047.56666666667
"15276","51","05/2009",2134.48387096774
"15277","51","06/2009",1982.26666666667
"15278","51","07/2009",1816.96774193548
"15279","51","08/2009",1825.74193548387
"15280","51","09/2009",2099.73333333333
"15281","51","10/2009",2112.58064516129
"15282","51","11/2009",2138.9
"15283","51","12/2009",1779
"15284","51","01/2010",1839.83870967742
"15285","51","02/2010",1966.53571428571
"15286","51","03/2010",2002.58064516129
"15287","51","04/2010",2028
"15288","51","05/2010",1947.12903225806
"15289","51","06/2010",1932.4
"15290","51","07/2010",1756
"15291","51","08/2010",1873.38709677419
"15292","51","09/2010",2041.53333333333
"15293","51","10/2010",1971.22580645161
"15294","51","11/2010",1923.36666666667
"15295","51","12/2010",1605.8064516129
"15296","51","01/2011",1769.32258064516
"15297","51","02/2011",1876.28571428571
"15298","51","03/2011",2033.90322580645
"15299","51","04/2011",1766
"15300","51","05/2011",1902.06451612903
"15301","51","06/2011",1851.93333333333
"15302","51","07/2011",1649.67741935484
"15303","51","08/2011",1929.09677419355
"15304","51","09/2011",2169
"15305","51","10/2011",1937.74193548387
"15306","51","11/2011",1985.13333333333
"15307","51","12/2011",1836.41935483871
"15308","51","01/2012",1777.93548387097
"15309","51","02/2012",2044.1724137931
"15310","51","03/2012",1955.64516129032
"15311","51","04/2012",1910.1
"15312","51","05/2012",2064.03225806452
"15313","51","06/2012",1885.93333333333
"15314","51","07/2012",1668.51612903226
"15315","51","08/2012",1973.41935483871
"15316","51","09/2012",1969.36666666667
"15317","51","10/2012",2136.58064516129
"15318","51","11/2012",1981.23333333333
"15319","51","12/2012",1667.96774193548
"15320","51","01/2013",1771.61290322581
"15321","51","02/2013",1825.75
"15322","51","03/2013",1726.96774193548
"15323","51","04/2013",1751.36666666667
"15324","51","05/2013",1643.61290322581
"15325","51","06/2013",1313.3
"15326","51","07/2013",1211.22580645161
"15327","51","08/2013",1255.96774193548
"15328","51","09/2013",1507.1
"15329","51","10/2013",1522.77419354839
"15330","51","11/2013",1508.53333333333
"15331","51","12/2013",1332.03225806452
"15332","51","01/2014",1182.93548387097
"15333","51","02/2014",1569.46428571429
"15334","51","03/2014",1586.29032258065
"15335","51","04/2014",1594.13333333333
"15336","51","05/2014",1632.1935483871
"15337","51","06/2014",1428.7
"15338","51","07/2014",1182.12903225806
"15339","51","08/2014",1097.06451612903
"15340","51","09/2014",1452.66666666667
"15341","51","10/2014",1523.1935483871
"15342","51","11/2014",1237.16666666667
"15343","51","12/2014",1229.48387096774
"15344","51","01/2015",1151.25806451613
"15345","51","02/2015",1349.32142857143
"15346","51","03/2015",1461.54838709677
"15347","51","04/2015",1413.76666666667
"15348","51","05/2015",1396.1935483871
"15349","51","06/2015",1269.06666666667
"15350","51","07/2015",1192.77419354839
"15351","51","08/2015",1147.16129032258
"15352","51","09/2015",1328.96666666667
"15353","51","10/2015",1273.54838709677
"15354","51","11/2015",1132.3
"15355","51","12/2015",1150.74193548387
"15356","51","01/2016",1085.45161290323
"15357","51","02/2016",1279.27586206897
"15358","51","03/2016",1298.51612903226
"15359","51","04/2016",1213.5
"15360","51","05/2016",1270.8064516129
"15361","51","06/2016",1246.06666666667
"15362","51","07/2016",1115.09677419355
"15363","51","08/2016",1195.64516129032
"15364","51","09/2016",1371.63333333333
"15365","51","10/2016",1353.51612903226
"15366","51","11/2016",1262.8
"15367","51","12/2016",1065.12903225806
"15368","51","01/2017",1037.41935483871
"15369","51","02/2017",1181.92857142857
"15370","51","03/2017",1208.25806451613
"15371","51","04/2017",1123
"15372","51","05/2017",1197.48387096774
"15373","51","06/2017",1176.16666666667
"15374","51","07/2017",1065.87096774194
"15375","51","08/2017",1153.48387096774
"15376","51","09/2017",1354.76666666667
"15377","51","10/2017",1289.12903225806
"15378","51","11/2017",1227.1
"15379","51","12/2017",1058.22580645161
"15380","52","01/2001",10112.4838709677
"15381","52","02/2001",10855.3214285714
"15382","52","03/2001",10885.2258064516
"15383","52","04/2001",10815.8333333333
"15384","52","05/2001",10864.1290322581
"15385","52","06/2001",10681.4333333333
"15386","52","07/2001",10087.4516129032
"15387","52","08/2001",10587.9677419355
"15388","52","09/2001",11399.4333333333
"15389","52","10/2001",10761
"15390","52","11/2001",10436.9666666667
"15391","52","12/2001",9214.83870967742
"15392","52","01/2002",9261.48387096774
"15393","52","02/2002",10149.8571428571
"15394","52","03/2002",9401
"15395","52","04/2002",10163.0333333333
"15396","52","05/2002",10514.5806451613
"15397","52","06/2002",10597.1666666667
"15398","52","07/2002",9808.12903225806
"15399","52","08/2002",9860.51612903226
"15400","52","09/2002",11459.7666666667
"15401","52","10/2002",11496.0322580645
"15402","52","11/2002",10064.6333333333
"15403","52","12/2002",9327.38709677419
"15404","52","01/2003",8799.22580645161
"15405","52","02/2003",9565.71428571429
"15406","52","03/2003",9878.51612903226
"15407","52","04/2003",9957.46666666667
"15408","52","05/2003",10545.064516129
"15409","52","06/2003",10312.2666666667
"15410","52","07/2003",10201.3870967742
"15411","52","08/2003",9666.03225806452
"15412","52","09/2003",10402.8666666667
"15413","52","10/2003",10213.8387096774
"15414","52","11/2003",9041.9
"15415","52","12/2003",8822.64516129032
"15416","52","01/2004",8465.77419354839
"15417","52","02/2004",9039.06896551724
"15418","52","03/2004",9568
"15419","52","04/2004",9280.56666666667
"15420","52","05/2004",9094.09677419355
"15421","52","06/2004",9899.06666666667
"15422","52","07/2004",8903.41935483871
"15423","52","08/2004",8875.32258064516
"15424","52","09/2004",10020.0666666667
"15425","52","10/2004",9842.93548387097
"15426","52","11/2004",9150.13333333333
"15427","52","12/2004",8382.29032258065
"15428","52","01/2005",8548.25806451613
"15429","52","02/2005",9945.67857142857
"15430","52","03/2005",9690.64516129032
"15431","52","04/2005",10150.7666666667
"15432","52","05/2005",9861.64516129032
"15433","52","06/2005",9707.2
"15434","52","07/2005",9136.22580645161
"15435","52","08/2005",9583
"15436","52","09/2005",10751.0666666667
"15437","52","10/2005",10443.1935483871
"15438","52","11/2005",9761.53333333333
"15439","52","12/2005",8704.54838709677
"15440","52","01/2006",8385.87096774194
"15441","52","02/2006",9074.67857142857
"15442","52","03/2006",9484.48387096774
"15443","52","04/2006",8842.96666666667
"15444","52","05/2006",9729.48387096774
"15445","52","06/2006",10140
"15446","52","07/2006",9794.54838709677
"15447","52","08/2006",10265.2580645161
"15448","52","09/2006",10926.9333333333
"15449","52","10/2006",10839.2903225806
"15450","52","11/2006",10321.8666666667
"15451","52","12/2006",9459.03225806452
"15452","52","01/2007",9393.93548387097
"15453","52","02/2007",9363.96428571429
"15454","52","03/2007",10639.6451612903
"15455","52","04/2007",10590.9333333333
"15456","52","05/2007",11447.4838709677
"15457","52","06/2007",11029.6666666667
"15458","52","07/2007",10408.5483870968
"15459","52","08/2007",10601.4193548387
"15460","52","09/2007",11364.1666666667
"15461","52","10/2007",11795.5483870968
"15462","52","11/2007",10606.8
"15463","52","12/2007",9661.54838709677
"15464","52","01/2008",9660.51612903226
"15465","52","02/2008",10478.2413793103
"15466","52","03/2008",10596.4516129032
"15467","52","04/2008",11780.5666666667
"15468","52","05/2008",11809.9677419355
"15469","52","06/2008",11687.9
"15470","52","07/2008",11833.7096774194
"15471","52","08/2008",11832.2580645161
"15472","52","09/2008",13076.9666666667
"15473","52","10/2008",13452.8064516129
"15474","52","11/2008",11775.6333333333
"15475","52","12/2008",10507.8709677419
"15476","52","01/2009",10804.8064516129
"15477","52","02/2009",12020.4285714286
"15478","52","03/2009",11943.6774193548
"15479","52","04/2009",11956.2333333333
"15480","52","05/2009",12291.1612903226
"15481","52","06/2009",12173.6333333333
"15482","52","07/2009",11976.4193548387
"15483","52","08/2009",11604.6129032258
"15484","52","09/2009",13263.3333333333
"15485","52","10/2009",12894.4516129032
"15486","52","11/2009",12298.8666666667
"15487","52","12/2009",11046.2580645161
"15488","52","01/2010",11167.8387096774
"15489","52","02/2010",11894.3571428571
"15490","52","03/2010",11917.3548387097
"15491","52","04/2010",12055.9333333333
"15492","52","05/2010",11533.4193548387
"15493","52","06/2010",11789.9333333333
"15494","52","07/2010",11208.2258064516
"15495","52","08/2010",11557.935483871
"15496","52","09/2010",12449.4666666667
"15497","52","10/2010",12313.1290322581
"15498","52","11/2010",11524.5666666667
"15499","52","12/2010",9961.58064516129
"15500","52","01/2011",10574.1935483871
"15501","52","02/2011",11052.1428571429
"15502","52","03/2011",12288.2580645161
"15503","52","04/2011",11647.5333333333
"15504","52","05/2011",12092.1612903226
"15505","52","06/2011",12148.6666666667
"15506","52","07/2011",11354.8387096774
"15507","52","08/2011",12403.7741935484
"15508","52","09/2011",13050.7666666667
"15509","52","10/2011",12513.6451612903
"15510","52","11/2011",12052.4333333333
"15511","52","12/2011",11222.2903225806
"15512","52","01/2012",11172.1612903226
"15513","52","02/2012",12564.5862068966
"15514","52","03/2012",12769.4838709677
"15515","52","04/2012",11847.4666666667
"15516","52","05/2012",12236.9032258065
"15517","52","06/2012",12260.1
"15518","52","07/2012",11410
"15519","52","08/2012",12490.2903225806
"15520","52","09/2012",12650.9333333333
"15521","52","10/2012",13188.1935483871
"15522","52","11/2012",12169.9666666667
"15523","52","12/2012",10803.8064516129
"15524","52","01/2013",11007.8387096774
"15525","52","02/2013",11627.3928571429
"15526","52","03/2013",11257.8387096774
"15527","52","04/2013",11845.8333333333
"15528","52","05/2013",12176.6451612903
"15529","52","06/2013",11508.7
"15530","52","07/2013",10508.3548387097
"15531","52","08/2013",11059.8064516129
"15532","52","09/2013",11931.7
"15533","52","10/2013",12152.0322580645
"15534","52","11/2013",10647.8
"15535","52","12/2013",9782.87096774194
"15536","52","01/2014",9015.38709677419
"15537","52","02/2014",10583.9642857143
"15538","52","03/2014",11003.5806451613
"15539","52","04/2014",11003.8333333333
"15540","52","05/2014",11220.0967741935
"15541","52","06/2014",10374.7
"15542","52","07/2014",9859.25806451613
"15543","52","08/2014",9844.16129032258
"15544","52","09/2014",11132.6333333333
"15545","52","10/2014",11068.1935483871
"15546","52","11/2014",9636.86666666667
"15547","52","12/2014",9658.12903225806
"15548","52","01/2015",9350.64516129032
"15549","52","02/2015",10121.6785714286
"15550","52","03/2015",11077
"15551","52","04/2015",11010.1666666667
"15552","52","05/2015",10963.1935483871
"15553","52","06/2015",10818.8
"15554","52","07/2015",10091.8709677419
"15555","52","08/2015",9936.38709677419
"15556","52","09/2015",11411.7666666667
"15557","52","10/2015",11419.2903225806
"15558","52","11/2015",10001.8
"15559","52","12/2015",9766.58064516129
"15560","52","01/2016",9441.45161290323
"15561","52","02/2016",10418
"15562","52","03/2016",10506.2580645161
"15563","52","04/2016",10318.7666666667
"15564","52","05/2016",10335.7096774194
"15565","52","06/2016",10613.9
"15566","52","07/2016",9413.48387096774
"15567","52","08/2016",10237.2580645161
"15568","52","09/2016",11304.3333333333
"15569","52","10/2016",10464.2258064516
"15570","52","11/2016",9914.76666666667
"15571","52","12/2016",8734.61290322581
"15572","52","01/2017",9016.8064516129
"15573","52","02/2017",10234.3214285714
"15574","52","03/2017",9897.12903225806
"15575","52","04/2017",9184.7
"15576","52","05/2017",10608.6129032258
"15577","52","06/2017",10503.9333333333
"15578","52","07/2017",9283.25806451613
"15579","52","08/2017",10257.3225806452
"15580","52","09/2017",11096.2333333333
"15581","52","10/2017",10768.1290322581
"15582","52","11/2017",10353.9
"15583","52","12/2017",9235.03225806452
"15584","52A","01/2001",4975.29032258064
"15585","52A","02/2001",5098.82142857143
"15586","52A","03/2001",5470.83870967742
"15587","52A","04/2001",5501.23333333333
"15588","52A","05/2001",5718.29032258064
"15589","52A","06/2001",5488.73333333333
"15590","52A","07/2001",5140.29032258064
"15591","52A","08/2001",5488.29032258064
"15592","52A","09/2001",5752.83333333333
"15593","52A","10/2001",6110.58064516129
"15594","52A","11/2001",5677.83333333333
"15595","52A","12/2001",5152.25806451613
"15596","52A","01/2002",5366.90322580645
"15597","52A","02/2002",5498.17857142857
"15598","52A","03/2002",5367.45161290323
"15599","52A","04/2002",5991.53333333333
"15600","52A","05/2002",6140.83870967742
"15601","52A","06/2002",5939.5
"15602","52A","07/2002",6012.12903225806
"15603","52A","08/2002",5724.67741935484
"15604","52A","09/2002",5852.96666666667
"15605","52A","10/2002",6069.54838709677
"15606","52A","11/2002",5215.83333333333
"15607","52A","12/2002",4858.96774193548
"15608","52A","01/2003",4670.06451612903
"15609","52A","02/2003",5066.07142857143
"15610","52A","03/2003",5103.16129032258
"15611","52A","04/2003",5440.86666666667
"15612","52A","05/2003",5631.61290322581
"15613","52A","06/2003",5571.63333333333
"15614","52A","07/2003",5053.70967741936
"15615","52A","08/2003",5046.45161290323
"15616","52A","09/2003",5835.2
"15617","52A","10/2003",6029.03225806452
"15618","52A","11/2003",5137.9
"15619","52A","12/2003",4987.70967741936
"15620","52A","01/2004",4877.70967741936
"15621","52A","02/2004",5428.72413793103
"15622","52A","03/2004",6109.70967741936
"15623","52A","04/2004",5659.73333333333
"15624","52A","05/2004",5121.54838709677
"15625","52A","06/2004",5438.86666666667
"15626","52A","07/2004",5233.54838709677
"15627","52A","08/2004",5382.64516129032
"15628","52A","09/2004",6154.56666666667
"15629","52A","10/2004",5995.93548387097
"15630","52A","11/2004",5593.76666666667
"15631","52A","12/2004",4856
"15632","52A","01/2005",4969.61290322581
"15633","52A","02/2005",5494.71428571429
"15634","52A","03/2005",5255.77419354839
"15635","52A","04/2005",5732.4
"15636","52A","05/2005",5748.29032258064
"15637","52A","06/2005",5817.83333333333
"15638","52A","07/2005",5433.09677419355
"15639","52A","08/2005",5805.90322580645
"15640","52A","09/2005",6422.26666666667
"15641","52A","10/2005",6080.61290322581
"15642","52A","11/2005",5618.63333333333
"15643","52A","12/2005",4939.74193548387
"15644","52A","01/2006",4710
"15645","52A","02/2006",5101.53571428571
"15646","52A","03/2006",5426.35483870968
"15647","52A","04/2006",4950.1
"15648","52A","05/2006",5528.35483870968
"15649","52A","06/2006",4784.06666666667
"15650","52A","07/2006",3329.77419354839
"15651","52A","08/2006",3754.16129032258
"15652","52A","09/2006",4065.66666666667
"15653","52A","10/2006",4000.45161290323
"15654","52A","11/2006",3790.2
"15655","52A","12/2006",3370.25806451613
"15656","52A","01/2007",3494.1935483871
"15657","52A","02/2007",3537.92857142857
"15658","52A","03/2007",4000.67741935484
"15659","52A","04/2007",3786.66666666667
"15660","52A","05/2007",4242.1935483871
"15661","52A","06/2007",4046.83333333333
"15662","52A","07/2007",3846.12903225806
"15663","52A","08/2007",3983.32258064516
"15664","52A","09/2007",4188.2
"15665","52A","10/2007",4562.48387096774
"15666","52A","11/2007",4007.96666666667
"15667","52A","12/2007",3473.64516129032
"15668","52A","01/2008",3587.64516129032
"15669","52A","02/2008",3900.58620689655
"15670","52A","03/2008",3807.70967741935
"15671","52A","04/2008",4308.3
"15672","52A","05/2008",4292.38709677419
"15673","52A","06/2008",4177.7
"15674","52A","07/2008",3922.25806451613
"15675","52A","08/2008",3900.74193548387
"15676","52A","09/2008",4269.33333333333
"15677","52A","10/2008",4619.54838709677
"15678","52A","11/2008",3762.06666666667
"15679","52A","12/2008",3500.25806451613
"15680","52A","01/2009",3556.8064516129
"15681","52A","02/2009",3958.89285714286
"15682","52A","03/2009",3988.12903225806
"15683","52A","04/2009",3900.3
"15684","52A","05/2009",3784.16129032258
"15685","52A","06/2009",3817.9
"15686","52A","07/2009",3811.54838709677
"15687","52A","08/2009",3666.67741935484
"15688","52A","09/2009",4194.43333333333
"15689","52A","10/2009",4091.77419354839
"15690","52A","11/2009",3819.8
"15691","52A","12/2009",3466.48387096774
"15692","52A","01/2010",3460.38709677419
"15693","52A","02/2010",3738.32142857143
"15694","52A","03/2010",3881.22580645161
"15695","52A","04/2010",3935.23333333333
"15696","52A","05/2010",3822.25806451613
"15697","52A","06/2010",4019.5
"15698","52A","07/2010",3651.22580645161
"15699","52A","08/2010",3904.70967741935
"15700","52A","09/2010",4268.6
"15701","52A","10/2010",4116.8064516129
"15702","52A","11/2010",3912.8
"15703","52A","12/2010",3334.64516129032
"15704","52A","01/2011",3562.77419354839
"15705","52A","02/2011",3604.25
"15706","52A","03/2011",4072.35483870968
"15707","52A","04/2011",3873.53333333333
"15708","52A","05/2011",3926.35483870968
"15709","52A","06/2011",4063.4
"15710","52A","07/2011",3744.93548387097
"15711","52A","08/2011",4088.41935483871
"15712","52A","09/2011",4245.2
"15713","52A","10/2011",4229.03225806452
"15714","52A","11/2011",4029.66666666667
"15715","52A","12/2011",3664.8064516129
"15716","52A","01/2012",3509.09677419355
"15717","52A","02/2012",4064.86206896552
"15718","52A","03/2012",4005.93548387097
"15719","52A","04/2012",3856.36666666667
"15720","52A","05/2012",4090.64516129032
"15721","52A","06/2012",3980.76666666667
"15722","52A","07/2012",3639.51612903226
"15723","52A","08/2012",3869.38709677419
"15724","52A","09/2012",3929.93333333333
"15725","52A","10/2012",4304.70967741936
"15726","52A","11/2012",3927.2
"15727","52A","12/2012",3600.32258064516
"15728","52A","01/2013",3809.38709677419
"15729","52A","02/2013",4091.21428571429
"15730","52A","03/2013",3951.96774193548
"15731","52A","04/2013",4095.43333333333
"15732","52A","05/2013",4116.64516129032
"15733","52A","06/2013",3930.4
"15734","52A","07/2013",3756.96774193548
"15735","52A","08/2013",3881.38709677419
"15736","52A","09/2013",4157.96666666667
"15737","52A","10/2013",4188.41935483871
"15738","52A","11/2013",3594.8
"15739","52A","12/2013",3095.83870967742
"15740","52A","01/2014",3012.1935483871
"15741","52A","02/2014",3606.32142857143
"15742","52A","03/2014",3725.67741935484
"15743","52A","04/2014",3781.43333333333
"15744","52A","05/2014",3776.67741935484
"15745","52A","06/2014",3590.7
"15746","52A","07/2014",3307.64516129032
"15747","52A","08/2014",3327.54838709677
"15748","52A","09/2014",4003.9
"15749","52A","10/2014",4050.09677419355
"15750","52A","11/2014",3374.53333333333
"15751","52A","12/2014",3318
"15752","52A","01/2015",3259.12903225806
"15753","52A","02/2015",3650.25
"15754","52A","03/2015",3963.83870967742
"15755","52A","04/2015",3785.06666666667
"15756","52A","05/2015",3616.29032258065
"15757","52A","06/2015",3807.3
"15758","52A","07/2015",3490.12903225806
"15759","52A","08/2015",3450.35483870968
"15760","52A","09/2015",3742.96666666667
"15761","52A","10/2015",3744.67741935484
"15762","52A","11/2015",3266.5
"15763","52A","12/2015",3086.03225806452
"15764","52A","01/2016",3082.77419354839
"15765","52A","02/2016",3443.24137931034
"15766","52A","03/2016",3481.38709677419
"15767","52A","04/2016",3389.66666666667
"15768","52A","05/2016",3498.64516129032
"15769","52A","06/2016",3503.16666666667
"15770","52A","07/2016",3144.06451612903
"15771","52A","08/2016",3393.45161290323
"15772","52A","09/2016",3936.4
"15773","52A","10/2016",3733
"15774","52A","11/2016",3573.26666666667
"15775","52A","12/2016",3066.61290322581
"15776","52A","01/2017",3063.06451612903
"15777","52A","02/2017",3501.60714285714
"15778","52A","03/2017",3576
"15779","52A","04/2017",3304.76666666667
"15780","52A","05/2017",3560.25806451613
"15781","52A","06/2017",3465.43333333333
"15782","52A","07/2017",3073.96774193548
"15783","52A","08/2017",3307.83870967742
"15784","52A","09/2017",3661.83333333333
"15785","52A","10/2017",3659.93548387097
"15786","52A","11/2017",3414.8
"15787","52A","12/2017",2927.61290322581
"15788","53","01/2001",19007.7419354839
"15789","53","02/2001",19191.3928571429
"15790","53","03/2001",19752.2903225806
"15791","53","04/2001",18295.1666666667
"15792","53","05/2001",18946.6451612903
"15793","53","06/2001",18461.8333333333
"15794","53","07/2001",17702.0322580645
"15795","53","08/2001",17537.1612903226
"15796","53","09/2001",19406.0333333333
"15797","53","10/2001",19495.8387096774
"15798","53","11/2001",18956.0666666667
"15799","53","12/2001",17371.2258064516
"15800","53","01/2002",17949.3870967742
"15801","53","02/2002",18473.3928571429
"15802","53","03/2002",17890.064516129
"15803","53","04/2002",18642.1
"15804","53","05/2002",19413.8709677419
"15805","53","06/2002",18787.5666666667
"15806","53","07/2002",18917.3548387097
"15807","53","08/2002",18885.4838709677
"15808","53","09/2002",20501.8666666667
"15809","53","10/2002",21242.1612903226
"15810","53","11/2002",19020.3666666667
"15811","53","12/2002",18095.3870967742
"15812","53","01/2003",17539.935483871
"15813","53","02/2003",18104.1428571429
"15814","53","03/2003",17571.5161290323
"15815","53","04/2003",17870.6666666667
"15816","53","05/2003",18251.8064516129
"15817","53","06/2003",17849.7666666667
"15818","53","07/2003",17645.064516129
"15819","53","08/2003",16750.1290322581
"15820","53","09/2003",19252.1666666667
"15821","53","10/2003",19719.6774193548
"15822","53","11/2003",17125.6
"15823","53","12/2003",17473.1935483871
"15824","53","01/2004",17314.0322580645
"15825","53","02/2004",18250.7931034483
"15826","53","03/2004",18421.5806451613
"15827","53","04/2004",18285.4666666667
"15828","53","05/2004",17715.2580645161
"15829","53","06/2004",18174.8666666667
"15830","53","07/2004",16874.8709677419
"15831","53","08/2004",17016.7741935484
"15832","53","09/2004",19521.1
"15833","53","10/2004",19122.8064516129
"15834","53","11/2004",18426.2333333333
"15835","53","12/2004",17105.4193548387
"15836","53","01/2005",17214.8387096774
"15837","53","02/2005",20456.1071428571
"15838","53","03/2005",19628.064516129
"15839","53","04/2005",20828.9666666667
"15840","53","05/2005",20951.0322580645
"15841","53","06/2005",20415.2
"15842","53","07/2005",18535.7741935484
"15843","53","08/2005",19938.5161290323
"15844","53","09/2005",22223.4
"15845","53","10/2005",21241.2903225806
"15846","53","11/2005",19802.7333333333
"15847","53","12/2005",17881.5806451613
"15848","53","01/2006",17014.8709677419
"15849","53","02/2006",18596.25
"15850","53","03/2006",19059.8709677419
"15851","53","04/2006",18105
"15852","53","05/2006",18907.7096774194
"15853","53","06/2006",18438.0333333333
"15854","53","07/2006",16727.5483870968
"15855","53","08/2006",17554.1935483871
"15856","53","09/2006",19037.8
"15857","53","10/2006",19048.4193548387
"15858","53","11/2006",17863.3666666667
"15859","53","12/2006",16944.935483871
"15860","53","01/2007",17272.6129032258
"15861","53","02/2007",17069.6428571429
"15862","53","03/2007",18992.3870967742
"15863","53","04/2007",18379.5666666667
"15864","53","05/2007",19802
"15865","53","06/2007",18888.7333333333
"15866","53","07/2007",17796.4838709677
"15867","53","08/2007",18377.3225806452
"15868","53","09/2007",19973.5666666667
"15869","53","10/2007",20806.2903225806
"15870","53","11/2007",19148.2333333333
"15871","53","12/2007",17522.2580645161
"15872","53","01/2008",17732.6129032258
"15873","53","02/2008",18791.6551724138
"15874","53","03/2008",18770.3548387097
"15875","53","04/2008",19999.8333333333
"15876","53","05/2008",19039.5161290323
"15877","53","06/2008",19636.0333333333
"15878","53","07/2008",19222.3548387097
"15879","53","08/2008",18705.4193548387
"15880","53","09/2008",20429.7333333333
"15881","53","10/2008",21251.9677419355
"15882","53","11/2008",18517.0333333333
"15883","53","12/2008",16929.8709677419
"15884","53","01/2009",17433.5483870968
"15885","53","02/2009",19236.1428571429
"15886","53","03/2009",19005.5806451613
"15887","53","04/2009",19174.2
"15888","53","05/2009",19659.6451612903
"15889","53","06/2009",19187.4
"15890","53","07/2009",18224.8064516129
"15891","53","08/2009",18027.2903225806
"15892","53","09/2009",20191.0666666667
"15893","53","10/2009",20023.6129032258
"15894","53","11/2009",19205.7
"15895","53","12/2009",17404.3870967742
"15896","53","01/2010",17992.4838709677
"15897","53","02/2010",18992.0714285714
"15898","53","03/2010",19166.8709677419
"15899","53","04/2010",19269.3333333333
