"","Date","rides"
"3006",2009-03-25,1048811
"3007",2009-03-26,1049480
"3008",2009-03-27,960492
"3009",2009-03-28,580826
"3010",2009-03-29,358436
"3011",2009-03-30,1041386
"3012",2009-03-31,1004603
"3013",2009-04-01,1100634
"3014",2009-04-02,1015530
"3015",2009-04-03,1092601
"3016",2009-04-04,694512
"3017",2009-04-05,392786
"3018",2009-04-06,873960
"3019",2009-04-07,946156
"3020",2009-04-08,960545
"3021",2009-04-09,947166
"3022",2009-04-10,863490
"3023",2009-04-11,640310
"3024",2009-04-12,422555
"3025",2009-04-13,933288
"3026",2009-04-14,1025506
"3027",2009-04-15,1070305
"3028",2009-04-16,1078046
"3029",2009-04-17,1084352
"3030",2009-04-18,687869
"3031",2009-04-19,397705
"3032",2009-04-20,1004620
"3033",2009-04-21,1024359
"3034",2009-04-22,1035915
"3035",2009-04-23,1034634
"3036",2009-04-24,1081520
"3037",2009-04-25,611586
"3038",2009-04-26,421612
"3039",2009-04-27,969357
"3040",2009-04-28,1040383
"3041",2009-04-29,1042285
"3042",2009-04-30,994200
"3043",2009-05-01,1111117
"3044",2009-05-02,762798
"3045",2009-05-03,525652
"3046",2009-05-04,1076651
"3047",2009-05-05,1087334
"3048",2009-05-06,1037260
"3049",2009-05-07,1066815
"3050",2009-05-08,1082001
"3051",2009-05-09,672076
"3052",2009-05-10,471914
"3053",2009-05-11,1015555
"3054",2009-05-12,1065514
"3055",2009-05-13,976328
"3056",2009-05-14,1071396
"3057",2009-05-15,981899
"3058",2009-05-16,741768
"3059",2009-05-17,507869
"3060",2009-05-18,1040510
"3061",2009-05-19,1069021
"3062",2009-05-20,1081737
"3063",2009-05-21,1066831
"3064",2009-05-22,1047594
"3065",2009-05-23,696326
"3066",2009-05-24,509291
"3067",2009-05-25,405519
"3068",2009-05-26,993686
"3069",2009-05-27,1023397
"3070",2009-05-28,1033117
"3071",2009-05-29,1060527
"3072",2009-05-30,691420
"3073",2009-05-31,506891
"3074",2009-06-01,1008458
"3075",2009-06-02,1034714
"3076",2009-06-03,1087607
"3077",2009-06-04,1077317
"3078",2009-06-05,1072393
"3079",2009-06-06,672483
"3080",2009-06-07,485985
"3081",2009-06-08,998980
"3082",2009-06-09,1014956
"3083",2009-06-10,1008328
"3084",2009-06-11,879702
"3085",2009-06-12,1064575
"3086",2009-06-13,617605
"3087",2009-06-14,518276
"3088",2009-06-15,965192
"3089",2009-06-16,909802
"3090",2009-06-17,973633
"3091",2009-06-18,968751
"3092",2009-06-19,865471
"3093",2009-06-20,753997
"3094",2009-06-21,511103
"3095",2009-06-22,955056
"3096",2009-06-23,975303
"3097",2009-06-24,934526
"3098",2009-06-25,966963
"3099",2009-06-26,982194
"3100",2009-06-27,690766
"3101",2009-06-28,515338
"3102",2009-06-29,958218
"3103",2009-06-30,959600
"3104",2009-07-01,1000707
"3105",2009-07-02,1019002
"3106",2009-07-03,786616
"3107",2009-07-04,538117
"3108",2009-07-05,504900
"3109",2009-07-06,965186
"3110",2009-07-07,973381
"3111",2009-07-08,951912
"3112",2009-07-09,997263
"3113",2009-07-10,934723
"3114",2009-07-11,728227
"3115",2009-07-12,522533
"3116",2009-07-13,972441
"3117",2009-07-14,972359
"3118",2009-07-15,979984
"3119",2009-07-16,988405
"3120",2009-07-17,950912
"3121",2009-07-18,704767
"3122",2009-07-19,490432
"3123",2009-07-20,961369
"3124",2009-07-21,983015
"3125",2009-07-22,972073
"3126",2009-07-23,957272
"3127",2009-07-24,966152
"3128",2009-07-25,692162
"3129",2009-07-26,488834
"3130",2009-07-27,937633
"3131",2009-07-28,953430
"3132",2009-07-29,956242
"3133",2009-07-30,924657
"3134",2009-07-31,994673
"3135",2009-08-01,708014
"3136",2009-08-02,539451
"3137",2009-08-03,942347
"3138",2009-08-04,962602
"3139",2009-08-05,962996
"3140",2009-08-06,954990
"3141",2009-08-07,897560
"3142",2009-08-08,703121
"3143",2009-08-09,489047
"3144",2009-08-10,916879
"3145",2009-08-11,948490
"3146",2009-08-12,948069
"3147",2009-08-13,942502
"3148",2009-08-14,965185
"3149",2009-08-15,720959
"3150",2009-08-16,472035
"3151",2009-08-17,852415
"3152",2009-08-18,946121
"3153",2009-08-19,915412
"3154",2009-08-20,919760
"3155",2009-08-21,942932
"3156",2009-08-22,708602
"3157",2009-08-23,512865
"3158",2009-08-24,963540
"3159",2009-08-25,989968
"3160",2009-08-26,918680
"3161",2009-08-27,931427
"3162",2009-08-28,971707
"3163",2009-08-29,703492
"3164",2009-08-30,503942
"3165",2009-08-31,973399
"3166",2009-09-01,1051996
"3167",2009-09-02,1030447
"3168",2009-09-03,1058672
"3169",2009-09-04,1018442
"3170",2009-09-05,700588
"3171",2009-09-06,502612
"3172",2009-09-07,460736
"3173",2009-09-08,1001821
"3174",2009-09-09,1095061
"3175",2009-09-10,1096725
"3176",2009-09-11,1109715
"3177",2009-09-12,725947
"3178",2009-09-13,513761
"3179",2009-09-14,1098152
"3180",2009-09-15,1111889
"3181",2009-09-16,1105955
"3182",2009-09-17,1109103
"3183",2009-09-18,1100329
"3184",2009-09-19,719078
"3185",2009-09-20,478917
"3186",2009-09-21,1072183
"3187",2009-09-22,1095550
"3188",2009-09-23,1099915
"3189",2009-09-24,1095800
"3190",2009-09-25,1007929
"3191",2009-09-26,698412
"3192",2009-09-27,492539
"3193",2009-09-28,1022087
"3194",2009-09-29,1068874
"3195",2009-09-30,1088634
"3196",2009-10-01,1090105
"3197",2009-10-02,1090116
"3198",2009-10-03,712529
"3199",2009-10-04,511814
"3200",2009-10-05,1105665
"3201",2009-10-06,1068420
"3202",2009-10-07,1108432
"3203",2009-10-08,1059586
"3204",2009-10-09,1021394
"3205",2009-10-10,674917
"3206",2009-10-11,435269
"3207",2009-10-12,823488
"3208",2009-10-13,1098705
"3209",2009-10-14,1072762
"3210",2009-10-15,1049618
"3211",2009-10-16,1064838
"3212",2009-10-17,690272
"3213",2009-10-18,493622
"3214",2009-10-19,1091761
"3215",2009-10-20,1092693
"3216",2009-10-21,1108094
"3217",2009-10-22,1047430
"3218",2009-10-23,930071
"3219",2009-10-24,670483
"3220",2009-10-25,469711
"3221",2009-10-26,1041054
"3222",2009-10-27,1101823
"3223",2009-10-28,1088955
"3224",2009-10-29,1093224
"3225",2009-10-30,1032323
"3226",2009-10-31,696367
"3227",2009-11-01,491731
"3228",2009-11-02,1095373
"3229",2009-11-03,1133497
"3230",2009-11-04,1101737
"3231",2009-11-05,1111774
"3232",2009-11-06,1012979
"3233",2009-11-07,720911
"3234",2009-11-08,509943
"3235",2009-11-09,1071760
"3236",2009-11-10,1086581
"3237",2009-11-11,905784
"3238",2009-11-12,1094362
"3239",2009-11-13,1089069
"3240",2009-11-14,693380
"3241",2009-11-15,457986
"3242",2009-11-16,1056421
"3243",2009-11-17,1056951
"3244",2009-11-18,1041008
"3245",2009-11-19,1019578
"3246",2009-11-20,1102070
"3247",2009-11-21,701674
"3248",2009-11-22,483809
"3249",2009-11-23,1067002
"3250",2009-11-24,1051780
"3251",2009-11-25,994443
"3252",2009-11-26,328279
"3253",2009-11-27,645503
"3254",2009-11-28,586667
"3255",2009-11-29,398084
"3256",2009-11-30,1043179
"3257",2009-12-01,1127070
"3258",2009-12-02,1091979
"3259",2009-12-03,1095827
"3260",2009-12-04,971027
"3261",2009-12-05,670256
"3262",2009-12-06,459863
"3263",2009-12-07,1030943
"3264",2009-12-08,1028462
"3265",2009-12-09,980223
"3266",2009-12-10,872356
"3267",2009-12-11,977019
"3268",2009-12-12,651028
"3269",2009-12-13,456113
"3270",2009-12-14,999990
"3271",2009-12-15,986304
"3272",2009-12-16,964769
"3273",2009-12-17,994036
"3274",2009-12-18,1001758
"3275",2009-12-19,611254
"3276",2009-12-20,440215
"3277",2009-12-21,844869
"3278",2009-12-22,816044
"3279",2009-12-23,776926
"3280",2009-12-24,583449
"3281",2009-12-25,246944
"3282",2009-12-26,462982
"3283",2009-12-27,367191
"3284",2009-12-28,737667
"3285",2009-12-29,750255
"3286",2009-12-30,758099
"3287",2009-12-31,747640
"3288",2010-01-01,347263
"3289",2010-01-02,482543
"3290",2010-01-03,353158
"3291",2010-01-04,936003
"3292",2010-01-05,968994
"3293",2010-01-06,978214
"3294",2010-01-07,900046
"3295",2010-01-08,933834
"3296",2010-01-09,549281
"3297",2010-01-10,371692
"3298",2010-01-11,981139
"3299",2010-01-12,1008472
"3300",2010-01-13,1028267
"3301",2010-01-14,1033483
"3302",2010-01-15,1040799
"3303",2010-01-16,616095
"3304",2010-01-17,437016
"3305",2010-01-18,669286
"3306",2010-01-19,1080268
"3307",2010-01-20,1066115
"3308",2010-01-21,1035154
"3309",2010-01-22,1058257
"3310",2010-01-23,634643
"3311",2010-01-24,415641
"3312",2010-01-25,1034923
"3313",2010-01-26,1032435
"3314",2010-01-27,1018447
"3315",2010-01-28,999774
"3316",2010-01-29,916372
"3317",2010-01-30,634945
"3318",2010-01-31,435823
"3319",2010-02-01,1086619
"3320",2010-02-02,1058360
"3321",2010-02-03,1109928
"3322",2010-02-04,1085936
"3323",2010-02-05,1043597
"3324",2010-02-06,615024
"3325",2010-02-07,413018
"3326",2010-02-08,1001257
"3327",2010-02-09,908409
"3328",2010-02-10,934994
"3329",2010-02-11,915419
"3330",2010-02-12,883758
"3331",2010-02-13,639471
"3332",2010-02-14,484372
"3333",2010-02-15,719926
"3334",2010-02-16,1022816
"3335",2010-02-17,1023828
"3336",2010-02-18,1023757
"3337",2010-02-19,1027693
"3338",2010-02-20,623188
"3339",2010-02-21,416947
"3340",2010-02-22,950257
"3341",2010-02-23,1011873
"3342",2010-02-24,993234
"3343",2010-02-25,998104
"3344",2010-02-26,997606
"3345",2010-02-27,601615
"3346",2010-02-28,417451
"3347",2010-03-01,889260
"3348",2010-03-02,1028579
"3349",2010-03-03,1057524
"3350",2010-03-04,1048706
"3351",2010-03-05,1033770
"3352",2010-03-06,659476
"3353",2010-03-07,417078
"3354",2010-03-08,1010974
"3355",2010-03-09,1020863
"3356",2010-03-10,1028620
"3357",2010-03-11,991639
"3358",2010-03-12,1011125
"3359",2010-03-13,592542
"3360",2010-03-14,426916
"3361",2010-03-15,992958
"3362",2010-03-16,1032887
"3363",2010-03-17,1040957
"3364",2010-03-18,1034436
"3365",2010-03-19,1019451
"3366",2010-03-20,504091
"3367",2010-03-21,403962
"3368",2010-03-22,977704
"3369",2010-03-23,1009041
"3370",2010-03-24,984523
"3371",2010-03-25,947274
"3372",2010-03-26,968567
"3373",2010-03-27,606885
"3374",2010-03-28,412833
"3375",2010-03-29,849219
"3376",2010-03-30,882561
"3377",2010-03-31,899171
"3378",2010-04-01,945169
"3379",2010-04-02,879625
"3380",2010-04-03,582222
"3381",2010-04-04,398922
"3382",2010-04-05,971049
"3383",2010-04-06,982806
"3384",2010-04-07,936509
"3385",2010-04-08,986449
"3386",2010-04-09,946533
"3387",2010-04-10,660991
"3388",2010-04-11,438813
"3389",2010-04-12,1004439
"3390",2010-04-13,1028477
"3391",2010-04-14,1038852
"3392",2010-04-15,1035281
"3393",2010-04-16,1001820
"3394",2010-04-17,642232
"3395",2010-04-18,442042
"3396",2010-04-19,1002635
"3397",2010-04-20,1019509
"3398",2010-04-21,1008851
"3399",2010-04-22,973943
"3400",2010-04-23,993913
"3401",2010-04-24,587482
"3402",2010-04-25,386197
"3403",2010-04-26,1011509
"3404",2010-04-27,1021032
"3405",2010-04-28,978773
"3406",2010-04-29,968900
"3407",2010-04-30,1029146
"3408",2010-05-01,666738
"3409",2010-05-02,456032
"3410",2010-05-03,1046987
"3411",2010-05-04,1043169
"3412",2010-05-05,1030139
"3413",2010-05-06,1028394
"3414",2010-05-07,956915
"3415",2010-05-08,607135
"3416",2010-05-09,436508
"3417",2010-05-10,979831
"3418",2010-05-11,945104
"3419",2010-05-12,985789
"3420",2010-05-13,951622
"3421",2010-05-14,1020494
"3422",2010-05-15,631064
"3423",2010-05-16,445183
"3424",2010-05-17,946226
"3425",2010-05-18,974563
"3426",2010-05-19,1005414
"3427",2010-05-20,979694
"3428",2010-05-21,946958
"3429",2010-05-22,644316
"3430",2010-05-23,488127
"3431",2010-05-24,971082
"3432",2010-05-25,1001243
"3433",2010-05-26,1002243
"3434",2010-05-27,992291
"3435",2010-05-28,991766
"3436",2010-05-29,644130
"3437",2010-05-30,478482
"3438",2010-05-31,346693
"3439",2010-06-01,1020000
"3440",2010-06-02,986504
"3441",2010-06-03,1039056
"3442",2010-06-04,1009319
"3443",2010-06-05,595946
"3444",2010-06-06,453136
"3445",2010-06-07,998238
"3446",2010-06-08,927303
"3447",2010-06-09,1027994
"3448",2010-06-10,1016480
"3449",2010-06-11,976288
"3450",2010-06-12,599441
"3451",2010-06-13,450446
"3452",2010-06-14,953320
"3453",2010-06-15,945477
"3454",2010-06-16,1000955
"3455",2010-06-17,950283
"3456",2010-06-18,939799
"3457",2010-06-19,670564
"3458",2010-06-20,464650
"3459",2010-06-21,865070
"3460",2010-06-22,914637
"3461",2010-06-23,817904
"3462",2010-06-24,928215
"3463",2010-06-25,939072
"3464",2010-06-26,644316
"3465",2010-06-27,438644
"3466",2010-06-28,906299
"3467",2010-06-29,917356
"3468",2010-06-30,934662
"3469",2010-07-01,994262
"3470",2010-07-02,944301
"3471",2010-07-03,683996
"3472",2010-07-04,514444
"3473",2010-07-05,488816
"3474",2010-07-06,903356
"3475",2010-07-07,908789
"3476",2010-07-08,909872
"3477",2010-07-09,928847
"3478",2010-07-10,624016
"3479",2010-07-11,440699
"3480",2010-07-12,912879
"3481",2010-07-13,940628
"3482",2010-07-14,935623
"3483",2010-07-15,932200
"3484",2010-07-16,925493
"3485",2010-07-17,652489
"3486",2010-07-18,452616
"3487",2010-07-19,923373
"3488",2010-07-20,936397
"3489",2010-07-21,949162
"3490",2010-07-22,923787
"3491",2010-07-23,877202
"3492",2010-07-24,568215
"3493",2010-07-25,472058
"3494",2010-07-26,913462
"3495",2010-07-27,930943
"3496",2010-07-28,905611
"3497",2010-07-29,930340
"3498",2010-07-30,941195
"3499",2010-07-31,654918
"3500",2010-08-01,488403
"3501",2010-08-02,909768
"3502",2010-08-03,923233
"3503",2010-08-04,877973
"3504",2010-08-05,944920
"3505",2010-08-06,944039
"3506",2010-08-07,665879
"3507",2010-08-08,460448
"3508",2010-08-09,899687
"3509",2010-08-10,906071
"3510",2010-08-11,899740
"3511",2010-08-12,906129
"3512",2010-08-13,914778
"3513",2010-08-14,684816
"3514",2010-08-15,505060
"3515",2010-08-16,904908
"3516",2010-08-17,907302
"3517",2010-08-18,932614
"3518",2010-08-19,937873
"3519",2010-08-20,926478
"3520",2010-08-21,661145
"3521",2010-08-22,469076
"3522",2010-08-23,938221
"3523",2010-08-24,960185
"3524",2010-08-25,970664
"3525",2010-08-26,974938
"3526",2010-08-27,988822
"3527",2010-08-28,674799
"3528",2010-08-29,468570
"3529",2010-08-30,955166
"3530",2010-08-31,978502
"3531",2010-09-01,1011107
"3532",2010-09-02,960495
"3533",2010-09-03,994132
"3534",2010-09-04,669667
"3535",2010-09-05,496070
"3536",2010-09-06,451624
"3537",2010-09-07,1060823
"3538",2010-09-08,1076358
"3539",2010-09-09,1051322
"3540",2010-09-10,1063395
"3541",2010-09-11,619203
"3542",2010-09-12,477375
"3543",2010-09-13,1060808
"3544",2010-09-14,1070266
"3545",2010-09-15,1071034
"3546",2010-09-16,1025740
"3547",2010-09-17,1066029
"3548",2010-09-18,601408
"3549",2010-09-19,459557
"3550",2010-09-20,1035748
"3551",2010-09-21,1062154
"3552",2010-09-22,1035188
"3553",2010-09-23,1063118
"3554",2010-09-24,961480
"3555",2010-09-25,645874
"3556",2010-09-26,438525
"3557",2010-09-27,1027184
"3558",2010-09-28,1045426
"3559",2010-09-29,1041594
"3560",2010-09-30,1036233
"3561",2010-10-01,1092577
"3562",2010-10-02,620027
"3563",2010-10-03,451108
"3564",2010-10-04,1044663
"3565",2010-10-05,1059908
"3566",2010-10-06,1053002
"3567",2010-10-07,1043702
"3568",2010-10-08,1057613
"3569",2010-10-09,682213
"3570",2010-10-10,450822
"3571",2010-10-11,822655
"3572",2010-10-12,1064174
"3573",2010-10-13,1023654
"3574",2010-10-14,1056513
"3575",2010-10-15,1065156
"3576",2010-10-16,673190
"3577",2010-10-17,468849
"3578",2010-10-18,1035497
"3579",2010-10-19,1052623
"3580",2010-10-20,1055593
"3581",2010-10-21,1049422
"3582",2010-10-22,985081
"3583",2010-10-23,622202
"3584",2010-10-24,441497
"3585",2010-10-25,1028183
"3586",2010-10-26,945755
"3587",2010-10-27,1049055
"3588",2010-10-28,1019122
"3589",2010-10-29,1023821
"3590",2010-10-30,651636
"3591",2010-10-31,450149
"3592",2010-11-01,1046335
"3593",2010-11-02,1050162
"3594",2010-11-03,1063853
"3595",2010-11-04,1031134
"3596",2010-11-05,1031888
"3597",2010-11-06,640459
"3598",2010-11-07,451689
"3599",2010-11-08,1041459
"3600",2010-11-09,1055363
"3601",2010-11-10,1059597
"3602",2010-11-11,880047
"3603",2010-11-12,948135
"3604",2010-11-13,599685
"3605",2010-11-14,481276
"3606",2010-11-15,1009459
"3607",2010-11-16,1040163
"3608",2010-11-17,1028986
"3609",2010-11-18,981849
"3610",2010-11-19,1035379
"3611",2010-11-20,638329
"3612",2010-11-21,436106
"3613",2010-11-22,953020
"3614",2010-11-23,1003128
"3615",2010-11-24,895868
"3616",2010-11-25,309777
"3617",2010-11-26,556568
"3618",2010-11-27,517054
"3619",2010-11-28,399395
"3620",2010-11-29,970641
"3621",2010-11-30,968396
"3622",2010-12-01,995616
"3623",2010-12-02,1005606
"3624",2010-12-03,981810
"3625",2010-12-04,585741
"3626",2010-12-05,405913
"3627",2010-12-06,939164
"3628",2010-12-07,950925
"3629",2010-12-08,965472
"3630",2010-12-09,953459
"3631",2010-12-10,983503
"3632",2010-12-11,571809
"3633",2010-12-12,328956
"3634",2010-12-13,827037
"3635",2010-12-14,885052
"3636",2010-12-15,920409
"3637",2010-12-16,916143
"3638",2010-12-17,928854
"3639",2010-12-18,568825
"3640",2010-12-19,400900
"3641",2010-12-20,789527
"3642",2010-12-21,784350
"3643",2010-12-22,784691
"3644",2010-12-23,737169
"3645",2010-12-24,511872
"3646",2010-12-25,232659
"3647",2010-12-26,345459
"3648",2010-12-27,671136
"3649",2010-12-28,715600
"3650",2010-12-29,728845
"3651",2010-12-30,752858
"3652",2010-12-31,607578
"3653",2011-01-01,339191
"3654",2011-01-02,362824
"3655",2011-01-03,922419
"3656",2011-01-04,942020
"3657",2011-01-05,948267
"3658",2011-01-06,935178
"3659",2011-01-07,925267
"3660",2011-01-08,538910
"3661",2011-01-09,379722
"3662",2011-01-10,963058
"3663",2011-01-11,921371
"3664",2011-01-12,957101
"3665",2011-01-13,965248
"3666",2011-01-14,981499
"3667",2011-01-15,566245
"3668",2011-01-16,384820
"3669",2011-01-17,612303
"3670",2011-01-18,985689
"3671",2011-01-19,1003446
"3672",2011-01-20,973192
"3673",2011-01-21,850548
"3674",2011-01-22,520950
"3675",2011-01-23,372939
"3676",2011-01-24,967102
"3677",2011-01-25,1002803
"3678",2011-01-26,1012215
"3679",2011-01-27,988284
"3680",2011-01-28,927458
"3681",2011-01-29,616372
"3682",2011-01-30,404976
"3683",2011-01-31,997332
"3684",2011-02-01,811366
"3685",2011-02-02,218422
"3686",2011-02-03,729702
"3687",2011-02-04,930353
"3688",2011-02-05,614427
"3689",2011-02-06,401532
"3690",2011-02-07,994759
"3691",2011-02-08,983484
"3692",2011-02-09,937993
"3693",2011-02-10,937907
"3694",2011-02-11,962033
"3695",2011-02-12,661741
"3696",2011-02-13,473176
"3697",2011-02-14,1061081
"3698",2011-02-15,1037733
"3699",2011-02-16,1045833
"3700",2011-02-17,1042599
"3701",2011-02-18,1050009
"3702",2011-02-19,674104
"3703",2011-02-20,384226
"3704",2011-02-21,703170
"3705",2011-02-22,1001437
"3706",2011-02-23,1023151
"3707",2011-02-24,1025446
"3708",2011-02-25,1010984
"3709",2011-02-26,599311
"3710",2011-02-27,417951
"3711",2011-02-28,1003400
"3712",2011-03-01,1062458
"3713",2011-03-02,1035356
"3714",2011-03-03,1055162
"3715",2011-03-04,1015333
"3716",2011-03-05,579807
"3717",2011-03-06,427863
"3718",2011-03-07,886419
"3719",2011-03-08,1052396
"3720",2011-03-09,1010144
"3721",2011-03-10,1016275
"3722",2011-03-11,1043328
"3723",2011-03-12,627055
"3724",2011-03-13,426863
"3725",2011-03-14,1014965
"3726",2011-03-15,1020723
"3727",2011-03-16,1054465
"3728",2011-03-17,1036861
"3729",2011-03-18,1025455
"3730",2011-03-19,660666
"3731",2011-03-20,397211
"3732",2011-03-21,1004553
"3733",2011-03-22,962660
"3734",2011-03-23,996764
"3735",2011-03-24,983305
"3736",2011-03-25,992144
"3737",2011-03-26,603088
"3738",2011-03-27,420282
"3739",2011-03-28,1001651
"3740",2011-03-29,1015616
"3741",2011-03-30,1018705
"3742",2011-03-31,955247
"3743",2011-04-01,954632
"3744",2011-04-02,687967
"3745",2011-04-03,448859
"3746",2011-04-04,1019858
"3747",2011-04-05,1060101
"3748",2011-04-06,1026697
"3749",2011-04-07,978150
"3750",2011-04-08,1003320
"3751",2011-04-09,671713
"3752",2011-04-10,481870
"3753",2011-04-11,996397
"3754",2011-04-12,1034970
"3755",2011-04-13,1035409
"3756",2011-04-14,1013271
"3757",2011-04-15,964332
"3758",2011-04-16,585757
"3759",2011-04-17,450430
"3760",2011-04-18,856887
"3761",2011-04-19,859625
"3762",2011-04-20,891324
"3763",2011-04-21,918208
"3764",2011-04-22,765367
"3765",2011-04-23,642543
"3766",2011-04-24,414944
"3767",2011-04-25,967129
"3768",2011-04-26,1006632
"3769",2011-04-27,956097
"3770",2011-04-28,969778
"3771",2011-04-29,1081265
"3772",2011-04-30,676264
"3773",2011-05-01,472578
"3774",2011-05-02,1036459
"3775",2011-05-03,1058903
"3776",2011-05-04,1065168
"3777",2011-05-05,1043166
"3778",2011-05-06,1052583
"3779",2011-05-07,641774
"3780",2011-05-08,472268
"3781",2011-05-09,992417
"3782",2011-05-10,1048219
"3783",2011-05-11,1016432
"3784",2011-05-12,1024979
"3785",2011-05-13,1002726
"3786",2011-05-14,573829
"3787",2011-05-15,385548
"3788",2011-05-16,999432
"3789",2011-05-17,1009844
"3790",2011-05-18,993667
"3791",2011-05-19,1011656
"3792",2011-05-20,1025278
"3793",2011-05-21,623935
"3794",2011-05-22,459239
"3795",2011-05-23,994623
"3796",2011-05-24,1016539
"3797",2011-05-25,929247
"3798",2011-05-26,953102
"3799",2011-05-27,1002404
"3800",2011-05-28,585166
"3801",2011-05-29,389717
"3802",2011-05-30,510710
"3803",2011-05-31,973487
"3804",2011-06-01,1072073
"3805",2011-06-02,1035315
"3806",2011-06-03,1081430
"3807",2011-06-04,659314
"3808",2011-06-05,497020
"3809",2011-06-06,1024047
"3810",2011-06-07,1021515
"3811",2011-06-08,1023714
"3812",2011-06-09,923363
"3813",2011-06-10,987852
"3814",2011-06-11,638742
"3815",2011-06-12,490519
"3816",2011-06-13,1002886
"3817",2011-06-14,1007602
"3818",2011-06-15,923019
"3819",2011-06-16,959807
"3820",2011-06-17,1035405
"3821",2011-06-18,665214
"3822",2011-06-19,477883
"3823",2011-06-20,861222
"3824",2011-06-21,924241
"3825",2011-06-22,901525
"3826",2011-06-23,915099
"3827",2011-06-24,920625
"3828",2011-06-25,671870
"3829",2011-06-26,512176
"3830",2011-06-27,912354
"3831",2011-06-28,971087
"3832",2011-06-29,964545
"3833",2011-06-30,942421
"3834",2011-07-01,936586
"3835",2011-07-02,698478
"3836",2011-07-03,544675
"3837",2011-07-04,499179
"3838",2011-07-05,938999
"3839",2011-07-06,957763
"3840",2011-07-07,955914
"3841",2011-07-08,970333
"3842",2011-07-09,685594
"3843",2011-07-10,482991
"3844",2011-07-11,897425
"3845",2011-07-12,951674
"3846",2011-07-13,965149
"3847",2011-07-14,959656
"3848",2011-07-15,957122
"3849",2011-07-16,670088
"3850",2011-07-17,481864
"3851",2011-07-18,909467
"3852",2011-07-19,936817
"3853",2011-07-20,904931
"3854",2011-07-21,899990
"3855",2011-07-22,888157
"3856",2011-07-23,640169
"3857",2011-07-24,439767
"3858",2011-07-25,929366
"3859",2011-07-26,956761
"3860",2011-07-27,924271
"3861",2011-07-28,912851
"3862",2011-07-29,940500
"3863",2011-07-30,676050
"3864",2011-07-31,490539
"3865",2011-08-01,948900
"3866",2011-08-02,917594
"3867",2011-08-03,981745
"3868",2011-08-04,950758
"3869",2011-08-05,961517
"3870",2011-08-06,676134
"3871",2011-08-07,470945
"3872",2011-08-08,908485
"3873",2011-08-09,956034
"3874",2011-08-10,960239
"3875",2011-08-11,954495
"3876",2011-08-12,948389
"3877",2011-08-13,624745
"3878",2011-08-14,468566
"3879",2011-08-15,933899
"3880",2011-08-16,942442
"3881",2011-08-17,941930
"3882",2011-08-18,948795
"3883",2011-08-19,979506
"3884",2011-08-20,620348
"3885",2011-08-21,534430
"3886",2011-08-22,966670
"3887",2011-08-23,910997
"3888",2011-08-24,997102
"3889",2011-08-25,1002242
"3890",2011-08-26,993665
"3891",2011-08-27,690078
"3892",2011-08-28,486520
"3893",2011-08-29,983079
"3894",2011-08-30,989129
"3895",2011-08-31,1008493
"3896",2011-09-01,1043721
"3897",2011-09-02,997762
"3898",2011-09-03,653241
"3899",2011-09-04,528565
"3900",2011-09-05,468995
"3901",2011-09-06,1112693
"3902",2011-09-07,1075443
"3903",2011-09-08,1056112
"3904",2011-09-09,1047110
"3905",2011-09-10,663995
"3906",2011-09-11,479860
"3907",2011-09-12,1075133
"3908",2011-09-13,1097697
"3909",2011-09-14,1065662
"3910",2011-09-15,1075584
"3911",2011-09-16,1058980
"3912",2011-09-17,682453
"3913",2011-09-18,431726
"3914",2011-09-19,1052795
"3915",2011-09-20,1092110
"3916",2011-09-21,1087545
"3917",2011-09-22,1071269
"3918",2011-09-23,1010769
"3919",2011-09-24,653183
"3920",2011-09-25,446591
"3921",2011-09-26,1025296
"3922",2011-09-27,1056667
"3923",2011-09-28,1051240
"3924",2011-09-29,1046612
"3925",2011-09-30,1062540
"3926",2011-10-01,696783
"3927",2011-10-02,485041
"3928",2011-10-03,1088391
"3929",2011-10-04,1086898
"3930",2011-10-05,1079469
"3931",2011-10-06,1073205
"3932",2011-10-07,1072416
"3933",2011-10-08,691320
"3934",2011-10-09,462420
"3935",2011-10-10,854239
"3936",2011-10-11,1071368
"3937",2011-10-12,1065733
"3938",2011-10-13,1007624
"3939",2011-10-14,1055876
"3940",2011-10-15,685512
"3941",2011-10-16,456928
"3942",2011-10-17,1057667
"3943",2011-10-18,1051075
"3944",2011-10-19,983960
"3945",2011-10-20,1017045
"3946",2011-10-21,1068204
"3947",2011-10-22,675843
"3948",2011-10-23,475629
"3949",2011-10-24,1050394
"3950",2011-10-25,1063140
"3951",2011-10-26,1052137
"3952",2011-10-27,1059317
"3953",2011-10-28,989889
"3954",2011-10-29,663321
"3955",2011-10-30,431741
"3956",2011-10-31,1022875
"3957",2011-11-01,1095560
"3958",2011-11-02,1074220
"3959",2011-11-03,1009332
"3960",2011-11-04,1090542
"3961",2011-11-05,683216
"3962",2011-11-06,469754
"3963",2011-11-07,1055961
"3964",2011-11-08,1006133
"3965",2011-11-09,1033495
"3966",2011-11-10,967468
"3967",2011-11-11,876561
"3968",2011-11-12,657368
"3969",2011-11-13,460079
"3970",2011-11-14,1043690
"3971",2011-11-15,1076149
"3972",2011-11-16,1039805
"3973",2011-11-17,995762
"3974",2011-11-18,963612
"3975",2011-11-19,654542
"3976",2011-11-20,453237
"3977",2011-11-21,1036658
"3978",2011-11-22,983797
"3979",2011-11-23,988980
"3980",2011-11-24,339518
